name,hd,ra,dec,vmag,class
SAO 10826,,355.0762,75.888783, 8.2,STAR
SAO 5443,,77.57155,75.889439, 8.7,STAR
SAO 7034,,150.732817,75.891119, 9.5,STAR
SAO 4364,,19.379492,75.893903, 9.2,STAR
SAO 4164,,9.388683,75.8944, 9.5,STAR
SAO 5494,,80.208138,75.897483, 9.6,STAR
SAO 7148,,157.384604,75.899594, 9.5,STAR
SAO 7267,,165.640117,75.902542, 8.1,STAR
SAO 6891,,143.581987,75.908519, 9.3,STAR
SAO 6675,,133.692079,75.909828, 8.8,STAR
SAO 6643,,132.145021,75.911003, 9.6,STAR
SAO 4117,,6.690342,75.9128, 9.6,STAR
SAO 4665,,38.037171,75.914342, 9.5,STAR
SAO 5671,,88.315763,75.9155, 9.2,STAR
SAO 9227,,280.692942,75.91715, 9.7,STAR
SAO 6489,,124.930029,75.921561, 9.2,STAR
SAO 6636,,131.952458,75.922903, 9.6,STAR
SAO 7039,,150.952796,75.923536, 9.2,STAR
SAO 4803,,46.108987,75.923806, 9.5,STAR
SAO 10455,,340.101471,75.925897, 9.4,STAR
SAO 5316,,72.589667,75.936667, 9.0,STAR
SAO 4994,,57.328825,75.937325, 9.4,STAR
SAO 9348,,287.816754,75.937736, 9.4,STAR
SAO 6872,,142.483225,75.939328, 9.5,STAR
SAO 7280,,166.785562,75.939833, 8.7,STAR
SAO 10097,,323.839658,75.940906, 9.5,STAR
SAO 6526,,126.322504,75.941014, 9.7,STAR
SAO 9529,,296.170171,75.94365, 9.5,STAR
SAO 9012,,271.184092,75.944897, 9.4,STAR
SAO 4222,,11.680967,75.947206, 9.3,STAR
SAO 10202,,329.061583,75.950658, 9.3,STAR
SAO 5755,,92.518833,75.951483, 9.5,STAR
SAO 6547,,127.304008,75.953483, 9.3,STAR
SAO 9320,,286.31805,75.954286, 9.2,STAR
SAO 10346,,335.818558,75.954564, 9.3,STAR
SAO 10083,,323.139746,75.955092, 9.5,STAR
SAO 4744,,43.075504,75.956794, 9.2,STAR
SAO 10022,,319.887779,75.956908, 9.4,STAR
SAO 10087,,323.297613,75.957583, 9.7,STAR
SAO 6536,,126.864279,75.961606, 9.2,STAR
SAO 5894,,99.023008,75.970978, 9.5,STAR
SAO 5583,,84.522867,75.970997, 8.9,STAR
SAO 10099,,323.896283,75.9719, 9.5,STAR
SAO 6249,,114.266563,75.973808, 8.9,STAR
SAO 5690,,89.204358,75.982008, 9.4,STAR
SAO 5684,,88.819542,75.983672, 9.6,STAR
SAO 8685,,254.914246,75.984564, 9.4,STAR
SAO 4113,,6.37525,75.987864, 9.5,STAR
SAO 6158,,110.705817,75.989364, 8.6,STAR
SAO 6586,,128.990933,75.990764, 9.3,STAR
SAO 4426,,23.309188,75.992667, 9.4,STAR
SAO 4519,,29.293125,75.992789, 9.1,STAR
SAO 9891,,312.301562,75.993369, 9.1,STAR
SAO 4626,,35.580471,75.994356, 8.9,STAR
SAO 4869,,49.681733,75.994436, 9.2,STAR
SAO 4311,,15.975375,75.995136, 9.4,STAR
SAO 4317,,16.418817,75.996597, 9.2,STAR
SAO 10827,,355.120829,75.999092, 9.3,STAR
SAO 4547,,30.449083,75.999314, 9.5,STAR
SAO 5576,,84.138929,75.999675, 8.8,STAR
SAO 7048,,151.889196,76.001497, 9.4,STAR
SAO 4349,,18.568071,76.003092, 9.5,STAR
SAO 5605,,85.312017,76.0076, 9.4,STAR
SAO 9973,,317.144387,76.008003, 9.4,STAR
SAO 5388,,75.741067,76.009003, 9.2,STAR
SAO 9741,,305.180179,76.014206, 9.5,STAR
SAO 6606,,130.062321,76.017411,10,STAR
SAO 9118,,275.987287,76.017639, 9.5,STAR
SAO 5347,,73.982925,76.018228, 9.5,STAR
SAO 9887,,312.001725,76.021469, 9.4,STAR
SAO 10523,,342.874937,76.022061, 9.3,STAR
SAO 6961,,146.840446,76.024375, 9.2,STAR
SAO 8775,,259.951654,76.026392, 8.1,STAR
SAO 4742,,42.877929,76.033419, 9.3,STAR
SAO 10295,,333.861013,76.035078, 9.5,STAR
SAO 8296,,233.988908,76.036225, 8.8,STAR
SAO 9666,,302.35535,76.038286, 9.4,STAR
SAO 10217,,329.720388,76.038775, 9.4,STAR
SAO 9211,,280.145471,76.038806, 9.6,STAR
SAO 5860,,97.386642,76.039728, 9.0,STAR
SAO 9078,,274.57555,76.041094, 9.1,STAR
SAO 10109,,324.346517,76.0412, 9.5,STAR
SAO 7959,,212.339517,76.041689, 9.4,STAR
SAO 8929,,266.926017,76.042056, 9.5,STAR
SAO 5661,,87.454621,76.042828, 9.3,STAR
SAO 8987,,270.142179,76.043794, 9.4,STAR
SAO 7112,,155.159963,76.046486, 9.2,STAR
SAO 6121,,109.100892,76.047264, 9.6,STAR
SAO 10688,,349.525708,76.047547, 9.5,STAR
SAO 4721,,41.523558,76.049578, 9.5,STAR
SAO 5691,,89.274421,76.050072, 9.4,STAR
SAO 6387,,120.611304,76.051583, 9.4,STAR
SAO 6057,,106.285817,76.052536, 9.6,STAR
SAO 10270,,332.5046,76.053244, 9.3,STAR
SAO 4199,,10.906183,76.053789, 9.3,STAR
SAO 10252,,331.673446,76.056214, 9.4,STAR
SAO 8864,,264.194275,76.057344, 9.4,STAR
SAO 8406,,240.639646,76.057753, 9.0,STAR
SAO 6309,,117.155525,76.058908, 9.2,STAR
SAO 5678,,88.623779,76.059281, 9.3,STAR
SAO 10024,,319.965946,76.059703, 9.5,STAR
SAO 8759,,259.185508,76.059872, 9.2,STAR
SAO 4390,,20.825721,76.064364, 9.5,STAR
SAO 7180,,160.015521,76.067778, 9.5,STAR
SAO 10596,,345.577238,76.06835, 9.4,STAR
SAO 7753,,196.905146,76.069369, 8.8,STAR
SAO 8968,,268.9093,76.070153, 9.0,STAR
SAO 6423,,122.266304,76.072928, 9.2,STAR
SAO 7860,,204.656746,76.073472, 8.9,STAR
SAO 9287,,283.404575,76.075781, 9.4,STAR
SAO 4119,,6.738246,76.078089, 9.0,STAR
SAO 7964,,212.518671,76.0791, 8.9,STAR
SAO 10526,,343.046671,76.079778, 9.0,STAR
SAO 8005,,215.665912,76.080044, 9.2,STAR
SAO 6274,,115.625075,76.084897, 9.4,STAR
SAO 9284,,283.335125,76.086342, 9.1,STAR
SAO 9137,,276.86835,76.087406, 9.5,STAR
SAO 10277,,332.836158,76.087683, 9.2,STAR
SAO 10205,,329.319721,76.087719, 9.0,STAR
SAO 5410,,76.477625,76.088561, 9.4,STAR
SAO 6533,,126.677354,76.088872, 9.3,STAR
SAO 6304,,116.9064,76.089411, 9.2,STAR
SAO 5525,,81.750121,76.092642, 9.8,STAR
SAO 7723,,195.236779,76.094028, 9.0,STAR
SAO 6181,,111.668371,76.094608, 9.1,STAR
SAO 4182,,10.177746,76.094878, 9.5,STAR
SAO 8792,,260.837638,76.095106, 8.9,STAR
SAO 6385,,120.598838,76.100317, 9.2,STAR
SAO 5921,,100.021167,76.100683, 9.6,STAR
SAO 10055,,321.827758,76.101172, 9.3,STAR
SAO 5749,,92.257104,76.103686, 9.6,STAR
SAO 4338,,17.579954,76.106511, 9.4,STAR
SAO 5129,,63.904608,76.106544, 9.4,STAR
SAO 10144,,326.282046,76.109797, 9.6,STAR
SAO 6659,,132.816692,76.114236, 9.5,STAR
SAO 6222,,113.186121,76.117369, 8.7,STAR
SAO 6360,,119.445446,76.118161, 9.5,STAR
SAO 8009,,215.806133,76.118447, 9.6,STAR
SAO 8399,,240.390379,76.12105, 8.3,STAR
SAO 6193,,112.02625,76.122092, 9.4,STAR
SAO 5509,,80.86695,76.122094, 9.1,STAR
SAO 10140,,325.9777,76.126833, 9.3,STAR
SAO 9481,,293.966142,76.128972, 9.5,STAR
SAO 6905,,144.355792,76.131778, 8.3,STAR
SAO 5679,,88.635167,76.132433, 9.3,STAR
SAO 9732,,304.822958,76.133956, 9.6,STAR
SAO 9132,,276.674633,76.134542, 9.5,STAR
SAO 4607,,34.172354,76.135975, 9.0,STAR
SAO 5825,,95.8514,76.137567, 9.6,STAR
SAO 4122,,6.983071,76.139508, 9.1,STAR
SAO 5359,,74.487804,76.140464, 9.4,STAR
SAO 6412,,121.609871,76.140642, 9.6,STAR
SAO 4474,,26.038054,76.145239, 9.4,STAR
SAO 6776,,138.437083,76.145781, 9.3,STAR
SAO 6217,,113.123304,76.146006, 8.9,STAR
SAO 8368,,238.502588,76.146822, 9.1,STAR
SAO 5363,,74.602958,76.147797,10,STAR
SAO 7193,,160.813917,76.148603, 9.6,STAR
SAO 5130,,63.924921,76.148811, 9.5,STAR
SAO 6032,,105.310304,76.151617, 9.6,STAR
SAO 5692,,89.285337,76.151644, 9.6,STAR
SAO 10403,,337.601238,76.155186, 9.5,STAR
SAO 6327,,118.030679,76.156044, 9.3,STAR
SAO 4121,,6.982008,76.156317, 9.2,STAR
SAO 4850,,48.474088,76.156933, 9.5,STAR
SAO 5024,,58.7043,76.157231, 9.5,STAR
SAO 6140,,109.886546,76.157681, 9.3,STAR
SAO 8581,,249.299617,76.162794,10,STAR
SAO 6631,,131.677933,76.164364, 9.4,STAR
SAO 5584,,84.605979,76.164369, 9.0,STAR
SAO 6793,,139.186975,76.1645, 9.0,STAR
SAO 10547,,343.664858,76.165236, 9.5,STAR
SAO 7077,,153.320683,76.165317, 9.7,STAR
SAO 9792,,307.242058,76.166108, 9.5,STAR
SAO 5739,,91.797996,76.166281, 8.6,STAR
SAO 7022,,150.295571,76.166517, 9.5,STAR
SAO 9405,,290.441875,76.168297, 9.4,STAR
SAO 4135,,7.973537,76.170203, 9.5,STAR
SAO 6354,,119.170117,76.170764, 9.7,STAR
SAO 8605,,250.534292,76.171222, 9.0,STAR
SAO 10372,,336.640917,76.173472, 9.5,STAR
SAO 5122,,63.336087,76.174294, 9.5,STAR
SAO 8554,,248.018967,76.176, 9.5,STAR
SAO 9966,,316.820042,76.178917, 9.4,STAR
SAO 9165,,278.171854,76.181758, 9.4,STAR
SAO 4801,,46.014987,76.181789, 9.3,STAR
SAO 4406,,22.282421,76.182114, 9.5,STAR
SAO 9075,,274.546208,76.183225, 9.4,STAR
SAO 9203,,279.762033,76.185272, 9.5,STAR
SAO 10163,,326.793142,76.187381, 9.0,STAR
SAO 4158,,9.195592,76.190653, 9.5,STAR
SAO 4446,,24.357283,76.191308, 9.4,STAR
SAO 7106,,154.901383,76.194611, 9.5,STAR
SAO 5963,,101.886058,76.197333, 9.6,STAR
SAO 9401,,290.24915,76.197497, 9.5,STAR
SAO 8766,,259.563225,76.198581, 9.5,STAR
SAO 6103,,108.251963,76.200431, 9.4,STAR
SAO 4057,,3.068879,76.202336, 9.5,STAR
SAO 10544,,343.630667,76.204039, 9.5,STAR
SAO 6541,,127.13435,76.204939, 9.2,STAR
SAO 7344,,170.45725,76.205181, 8.8,STAR
SAO 8871,,264.525075,76.205358, 9.0,STAR
SAO 5549,,82.869888,76.205906, 9.2,STAR
SAO 8212,,229.226917,76.207128, 9.5,STAR
SAO 9065,,274.096871,76.207781, 9.4,STAR
SAO 9972,,317.100363,76.209689, 9.4,STAR
SAO 4520,,29.380033,76.210242, 9.4,STAR
SAO 5791,,94.282821,76.211042, 8.9,STAR
SAO 7001,,149.194346,76.211783, 9.3,STAR
SAO 5598,,85.193496,76.212542, 8.6,STAR
SAO 9967,,316.846483,76.212697, 9.9,STAR
SAO 9190,,279.006792,76.214789, 9.4,STAR
SAO 5745,,92.139287,76.214933, 9.8,STAR
SAO 4302,,15.753588,76.214986, 9.3,STAR
SAO 6894,,143.748458,76.216203, 9.3,STAR
SAO 8755,,259.078588,76.216647, 8.4,STAR
SAO 6495,,125.188046,76.216956, 9.4,STAR
SAO 9752,,305.640775,76.217306, 9.6,STAR
SAO 5498,,80.391733,76.218803, 9.5,STAR
SAO 4552,,30.605633,76.223258, 9.3,STAR
SAO 4378,,20.133383,76.224303, 9.3,STAR
SAO 6610,,130.333538,76.226394, 9.1,STAR
SAO 6670,,133.285429,76.229953, 9.6,STAR
SAO 4644,,36.482717,76.231411, 9.1,STAR
SAO 10847,,356.013854,76.231903, 9.3,STAR
SAO 9681,,302.955188,76.234861, 9.6,STAR
SAO 4018,,0.754621,76.235589, 9.3,STAR
SAO 5887,,98.716183,76.235811, 9.5,STAR
SAO 4893,,50.988225,76.236314, 9.1,STAR
SAO 7147,,157.307925,76.236522, 9.3,STAR
SAO 9274,,282.849504,76.243339, 9.5,STAR
SAO 10797,,353.943638,76.244972, 9.2,STAR
SAO 8837,,262.914946,76.246028, 9.4,STAR
SAO 6879,,142.862979,76.24775, 9.2,STAR
SAO 9766,,306.323125,76.247842,10,STAR
SAO 9260,,282.194512,76.248933, 9.5,STAR
SAO 9821,,308.949712,76.2507, 9.5,STAR
SAO 4264,,13.775696,76.252044, 9.5,STAR
SAO 9229,,280.672838,76.253908, 9.3,STAR
SAO 9399,,290.180387,76.257744, 9.3,STAR
SAO 4454,,24.733796,76.259867, 9.3,STAR
SAO 8402,,240.431363,76.260519, 9.0,STAR
SAO 9242,,281.301238,76.261906, 9.4,STAR
SAO 8403,,240.500037,76.262133, 9.2,STAR
SAO 10784,,353.436192,76.262697, 9.4,STAR
SAO 8599,,250.255275,76.263769, 9.3,STAR
SAO 9961,,316.505088,76.266544, 9.1,STAR
SAO 5538,,82.211488,76.270556, 9.9,STAR
SAO 4906,,52.097571,76.272694, 9.5,STAR
SAO 4727,,41.949171,76.280183, 9.5,STAR
SAO 10915,,359.556938,76.282561, 9.4,STAR
SAO 9427,,291.432658,76.283947, 9.5,STAR
SAO 6104,,108.308467,76.284975, 9.4,STAR
SAO 8418,,240.922708,76.285489, 9.1,STAR
SAO 4033,,1.391812,76.286242, 8.8,STAR
SAO 4914,,52.628771,76.286531, 9.3,STAR
SAO 9125,,276.219346,76.287261, 9.3,STAR
SAO 4293,,15.400804,76.289608, 9.5,STAR
SAO 6263,,115.039137,76.290633, 9.2,STAR
SAO 7746,,196.571362,76.291364, 9.5,STAR
SAO 7748,,196.611379,76.294431, 9.0,STAR
SAO 10004,,318.889092,76.294939, 9.5,STAR
SAO 4351,,18.762571,76.295375, 9.5,STAR
SAO 9894,,312.455142,76.296503, 9.4,STAR
SAO 8631,,252.048992,76.296631, 8.7,STAR
SAO 10857,,356.817404,76.299406, 9.6,STAR
SAO 10005,,318.8921,76.301694, 9.8,STAR
SAO 8841,,263.010529,76.303036, 8.9,STAR
SAO 6148,,110.200688,76.304964, 8.8,STAR
SAO 8123,,223.9331,76.306061, 8.6,STAR
SAO 6544,,127.233487,76.306364, 9.5,STAR
SAO 6142,,109.973254,76.306939, 9.0,STAR
SAO 7853,,204.15905,76.307044, 9.1,STAR
SAO 5632,,86.412162,76.308219, 9.4,STAR
SAO 10419,,338.258562,76.308936, 9.5,STAR
SAO 6558,,128.010263,76.309336, 9.2,STAR
SAO 6464,,123.908333,76.312658, 9.6,STAR
SAO 10368,,336.455346,76.313503, 9.1,STAR
SAO 5839,,96.839354,76.316083, 8.8,STAR
SAO 8107,,222.975488,76.316697, 9.0,STAR
SAO 10579,,344.8993,76.316725, 9.1,STAR
SAO 4236,,12.419075,76.317578, 9.5,STAR
SAO 10792,,353.759917,76.318197, 9.4,STAR
SAO 5543,,82.494313,76.319236, 9.4,STAR
SAO 8614,,251.057021,76.320006, 9.3,STAR
SAO 7710,,194.228133,76.32055, 9.7,STAR
SAO 4605,,34.083525,76.323517, 9.4,STAR
SAO 9531,,296.206975,76.324572, 9.5,STAR
SAO 5333,,73.187729,76.325053, 9.5,STAR
SAO 6117,,108.781983,76.330683, 9.4,STAR
SAO 6012,,104.418842,76.33505, 9.5,STAR
SAO 10307,,334.4624,76.336033,10,STAR
SAO 10086,,323.257,76.337992, 9.5,STAR
SAO 10424,,338.786187,76.339658, 9.5,STAR
SAO 6492,,125.160079,76.339836, 9.5,STAR
SAO 10710,,350.139346,76.341647, 9.5,STAR
SAO 10207,,329.395354,76.345331, 9.6,STAR
SAO 10314,,334.689821,76.345561, 8.9,STAR
SAO 6960,,146.848217,76.348036, 9.1,STAR
SAO 10206,,329.386754,76.351244, 9.6,STAR
SAO 8963,,268.565517,76.351281, 9.8,STAR
SAO 4892,,50.991242,76.352308, 9.1,STAR
SAO 9238,,281.245858,76.352597, 9.0,STAR
SAO 8925,,266.661867,76.353731, 9.0,STAR
SAO 10408,,337.772796,76.353831, 9.4,STAR
SAO 9174,,278.447125,76.356089, 9.6,STAR
SAO 4624,,35.480829,76.357297, 9.2,STAR
SAO 9818,,308.63085,76.36145, 9.0,STAR
SAO 5510,,80.962821,76.362667, 9.6,STAR
SAO 9135,,276.818704,76.363894, 9.4,STAR
SAO 6252,,114.434821,76.367894, 9.0,STAR
SAO 4230,,12.132067,76.369436, 9.4,STAR
SAO 10074,,322.712054,76.371836, 9.4,STAR
SAO 5906,,99.664654,76.375433, 9.0,STAR
SAO 7065,,152.809775,76.376678, 9.5,STAR
SAO 9224,,280.504642,76.377889,10,STAR
SAO 6065,,106.520167,76.378458, 9.6,STAR
SAO 10448,,339.652108,76.379442, 9.5,STAR
SAO 10729,,351.325983,76.384078,10,STAR
SAO 6112,,108.605262,76.385961, 8.9,STAR
SAO 4219,,11.554483,76.387483, 9.4,STAR
SAO 8829,,262.520913,76.392031, 9.5,STAR
SAO 9694,,303.432854,76.393239, 9.5,STAR
SAO 10616,,346.208442,76.394014, 9.5,STAR
SAO 9213,,280.203112,76.394136, 8.8,STAR
SAO 7041,,151.219925,76.395597, 9.2,STAR
SAO 5560,,83.486104,76.398597, 9.2,STAR
SAO 10371,,336.594133,76.403906, 9.5,STAR
SAO 8030,,217.230046,76.411531, 9.2,STAR
SAO 7251,,164.872204,76.416136, 9.0,STAR
SAO 6992,,148.779242,76.416206, 9.5,STAR
SAO 8898,,265.770688,76.422506, 9.7,STAR
SAO 6366,,119.600408,76.422631, 9.3,STAR
SAO 8404,,240.591904,76.424681, 9.4,STAR
SAO 8922,,266.539513,76.428281, 9.5,STAR
SAO 10197,,328.696579,76.428439, 9.7,STAR
SAO 4898,,51.179304,76.430181, 9.0,STAR
SAO 6433,,122.792458,76.430372, 9.3,STAR
SAO 8163,,226.254321,76.430647, 9.4,STAR
SAO 4405,,21.919829,76.432728, 9.1,STAR
SAO 7968,,213.119608,76.433186, 9.0,STAR
SAO 10640,,347.393567,76.433553, 9.6,STAR
SAO 10635,,347.241883,76.433886, 9.5,STAR
SAO 9908,,313.382617,76.434269, 9.3,STAR
SAO 10255,,331.717367,76.4366, 9.2,STAR
SAO 5613,,85.694604,76.438642, 9.5,STAR
SAO 7721,,195.023179,76.439122, 9.2,STAR
SAO 10462,,340.261371,76.439811, 9.5,STAR
SAO 10280,,332.881379,76.444769, 9.4,STAR
SAO 5767,,93.087567,76.445769, 9.5,STAR
SAO 4434,,23.694971,76.446358, 9.6,STAR
SAO 8497,,245.230063,76.446928, 9.1,STAR
SAO 4435,,23.706371,76.447533, 9.5,STAR
SAO 5536,,82.225033,76.448425,10,STAR
SAO 9349,,287.845404,76.449758, 9.1,STAR
SAO 6964,,147.013937,76.449981, 9.2,STAR
SAO 8306,,234.6442,76.450781, 9.0,STAR
SAO 10456,,340.116575,76.450833, 9.2,STAR
SAO 4792,,45.662058,76.452183, 9.1,STAR
SAO 4295,,15.540962,76.4528, 9.3,STAR
SAO 10187,,328.122496,76.453267, 9.5,STAR
SAO 4217,,11.537287,76.453764, 9.5,STAR
SAO 5693,,89.370896,76.456686, 9.2,STAR
SAO 6709,,135.488367,76.456747, 9.5,STAR
SAO 4147,,8.549679,76.458467, 9.4,STAR
SAO 9197,,279.401171,76.458964, 9.0,STAR
SAO 10861,,356.964942,76.458964, 9.4,STAR
SAO 4097,,5.269654,76.459761, 9.4,STAR
SAO 5676,,88.582354,76.463056,10,STAR
SAO 5551,,83.028288,76.464017, 9.4,STAR
SAO 5889,,98.932358,76.464556, 9.4,STAR
SAO 9484,,294.151492,76.465019, 9.3,STAR
SAO 5719,,91.126371,76.465292, 9.6,STAR
SAO 4499,,27.669767,76.4663, 9.4,STAR
SAO 9768,,306.390633,76.466817, 9.6,STAR
SAO 10506,,342.061158,76.470917, 9.6,STAR
SAO 4625,,35.538888,76.470942, 9.9,STAR
SAO 8706,,255.982033,76.471586, 9.6,STAR
SAO 5870,,97.738921,76.474486, 8.6,STAR
SAO 10645,,347.737921,76.474781, 9.6,STAR
SAO 8383,,239.311742,76.478519, 9.3,STAR
SAO 4112,,6.268237,76.481269, 9.5,STAR
SAO 6198,,112.282683,76.481419, 9.5,STAR
SAO 8923,,266.544883,76.482119, 9.4,STAR
SAO 4859,,48.939221,76.485417, 9.5,STAR
SAO 6997,,149.097775,76.485522, 9.5,STAR
SAO 10533,,343.315688,76.485964, 9.0,STAR
SAO 6161,,110.915937,76.486456, 9.2,STAR
SAO 7736,,195.834392,76.487058, 9.6,STAR
SAO 5863,,97.510867,76.489264, 9.4,STAR
SAO 5469,,78.983808,76.491039, 9.0,STAR
SAO 10432,,338.970937,76.492175, 9.2,STAR
SAO 4828,,47.284196,76.493806, 9.4,STAR
SAO 10630,,347.146996,76.493983, 9.5,STAR
SAO 9742,,305.289842,76.494475, 9.5,STAR
SAO 6625,,131.553,76.494564, 9.3,STAR
SAO 6045,,105.887508,76.497508, 9.4,STAR
SAO 4674,,38.599229,76.49915, 9.0,STAR
SAO 9570,,298.41835,76.501586, 9.7,STAR
SAO 10713,,350.202871,76.504033, 9.6,STAR
SAO 5351,,74.204154,76.505722, 9.1,STAR
SAO 10863,,357.145342,76.507417, 9.4,STAR
SAO 10556,,343.894408,76.509872, 9.5,STAR
SAO 8564,,248.714738,76.511217, 8.8,STAR
SAO 9623,,300.750854,76.511633, 9.5,STAR
SAO 9361,,288.561062,76.514075, 9.0,STAR
SAO 10107,,324.269079,76.515242, 9.6,STAR
SAO 4136,,8.02585,76.516758, 9.5,STAR
SAO 8114,,223.451492,76.517217, 9.7,STAR
SAO 5799,,94.598908,76.521839, 9.5,STAR
SAO 10678,,349.053675,76.52685, 9.5,STAR
SAO 9569,,298.260583,76.528317, 9.5,STAR
SAO 10615,,346.172613,76.529269, 9.5,STAR
SAO 6696,,134.644846,76.5305, 9.2,STAR
SAO 10682,,349.221992,76.530722, 9.0,STAR
SAO 8761,,259.244154,76.5312, 9.3,STAR
SAO 4188,,10.654375,76.532075, 9.3,STAR
SAO 4530,,29.6695,76.532856, 9.0,STAR
SAO 9451,,292.536417,76.53345, 9.5,STAR
SAO 10699,,349.927429,76.533911, 9.6,STAR
SAO 5304,,72.1618,76.534511, 9.0,STAR
SAO 9306,,284.898304,76.536475, 9.4,STAR
SAO 4262,,13.742563,76.540047, 9.6,STAR
SAO 5992,,103.319917,76.541633, 9.3,STAR
SAO 8977,,269.656046,76.543, 9.5,STAR
SAO 10146,,326.301492,76.543258, 9.5,STAR
SAO 10799,,354.013592,76.545097, 9.4,STAR
SAO 10654,,348.230075,76.545219, 9.5,STAR
SAO 5272,,70.39685,76.546272, 9.7,STAR
SAO 10878,,358.077758,76.547117, 9.5,STAR
SAO 6101,,108.243808,76.547614, 9.5,STAR
SAO 10892,,358.687387,76.548375, 9.4,STAR
SAO 4761,,44.010908,76.550494, 9.4,STAR
SAO 10860,,356.917554,76.550558, 9.0,STAR
SAO 7365,,172.82895,76.551069, 9.5,STAR
SAO 8303,,234.507542,76.554053, 9.3,STAR
SAO 4743,,42.933721,76.554531, 9.6,STAR
SAO 10614,,346.124971,76.554586, 9.5,STAR
SAO 10705,,350.083379,76.555103, 9.6,STAR
SAO 9094,,275.217546,76.555489, 9.1,STAR
SAO 8315,,235.172558,76.555986, 9.6,STAR
SAO 6035,,105.482779,76.556586, 9.6,STAR
SAO 4243,,12.575888,76.559358, 9.4,STAR
SAO 9404,183556,290.397688,76.559603, 5.8,STAR
SAO 4449,,24.593675,76.561653, 9.3,STAR
SAO 6786,,138.822029,76.561675, 9.2,STAR
SAO 10060,,322.104713,76.561844, 9.4,STAR
SAO 9474,,293.566933,76.565183, 9.4,STAR
SAO 10839,,355.565717,76.566117, 9.6,STAR
SAO 6275,,115.671338,76.566125, 9.1,STAR
SAO 9848,,310.063533,76.567472, 9.6,STAR
SAO 9516,,295.3753,76.569644, 9.2,STAR
SAO 10717,,350.379737,76.570925, 9.5,STAR
SAO 8638,,252.387387,76.572028, 9.4,STAR
SAO 4862,,49.0846,76.575247, 8.4,STAR
SAO 5542,,82.458225,76.576383, 8.3,STAR
SAO 4778,,44.368371,76.576483, 9.5,STAR
SAO 10211,,329.507862,76.579064, 9.6,STAR
SAO 5971,,102.231221,76.581992, 8.7,STAR
SAO 4085,,4.826808,76.582403, 9.6,STAR
SAO 10625,,346.794446,76.584797, 9.5,STAR
SAO 7750,,196.702971,76.585206, 9.5,STAR
SAO 8169,,226.510388,76.585706, 9.2,STAR
SAO 5249,,69.119425,76.587164, 9.4,STAR
SAO 10798,,353.980638,76.589197, 9.4,STAR
SAO 5057,,60.370579,76.590264, 9.5,STAR
SAO 10330,,335.247338,76.592222, 9.3,STAR
SAO 9117,,275.92215,76.593181, 9.5,STAR
SAO 4645,,36.608433,76.593417, 9.5,STAR
SAO 5667,,88.065483,76.594992, 9.2,STAR
SAO 4140,,8.301179,76.595514, 9.5,STAR
SAO 5983,,102.806367,76.596142, 8.8,STAR
SAO 6852,,141.755383,76.596689, 9.0,STAR
SAO 9052,,273.158192,76.597367, 9.6,STAR
SAO 9247,,281.427971,76.598514, 9.7,STAR
SAO 10595,,345.521933,76.598872, 9.5,STAR
SAO 9864,,310.809762,76.599514, 9.4,STAR
SAO 5800,,94.648088,76.599761, 9.4,STAR
SAO 6129,,109.415142,76.6019, 9.3,STAR
SAO 6046,,105.904067,76.603806, 9.5,STAR
SAO 5444,,77.745608,76.6049, 9.4,STAR
SAO 7483,,180.357012,76.605114, 9.3,STAR
SAO 9155,,277.721092,76.605781, 9.4,STAR
SAO 7414,,175.722221,76.605833, 9.6,STAR
SAO 4444,,24.350575,76.606294, 9.4,STAR
SAO 4540,,30.086029,76.607647, 9.0,STAR
SAO 7134,,156.289762,76.608181, 9.0,STAR
SAO 5563,,83.600004,76.6096, 9.5,STAR
SAO 10587,,345.200054,76.609842, 9.4,STAR
SAO 10123,,325.178837,76.612328, 9.5,STAR
SAO 8478,,244.650554,76.613594, 9.4,STAR
SAO 8072,,220.248858,76.617311, 9.4,STAR
SAO 10582,,344.961538,76.621186, 9.6,STAR
SAO 9346,,287.595754,76.622883, 8.7,STAR
SAO 9832,,309.451829,76.624944, 9.4,STAR
SAO 7047,,151.769846,76.626203, 9.2,STAR
SAO 10795,,353.858617,76.627514, 9.4,STAR
SAO 6194,,112.067513,76.627783, 9.2,STAR
SAO 6019,,104.873279,76.628564, 9.5,STAR
SAO 10584,,345.011917,76.628997, 9.6,STAR
SAO 5713,,90.80835,76.633992, 8.9,STAR
SAO 7028,,150.519283,76.634078, 9.5,STAR
SAO 9022,,271.539308,76.635178, 9.4,STAR
SAO 6810,,139.839971,76.638389, 9.6,STAR
SAO 4210,,11.277646,76.640475, 9.5,STAR
SAO 8086,,221.736038,76.642697, 9.6,STAR
SAO 8216,,229.671071,76.645514, 9.5,STAR
SAO 8019,,216.579254,76.647372, 9.1,STAR
SAO 4771,,44.171788,76.647978, 8.7,STAR
SAO 4174,,9.945562,76.649339, 9.6,STAR
SAO 5711,,90.510788,76.649478,10,STAR
SAO 9031,,271.96495,76.651294, 9.6,STAR
SAO 7807,,200.996746,76.65325, 9.5,STAR
SAO 5615,,85.785704,76.654544,10,STAR
SAO 8637,,252.305575,76.656111, 9.4,STAR
SAO 5518,,81.47975,76.657383, 9.6,STAR
SAO 4921,,53.082113,76.659925, 9.4,STAR
SAO 10358,,336.232354,76.660067, 9.6,STAR
SAO 5375,,75.158204,76.663028, 9.3,STAR
